timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1531302433104,370,开始投注,200,HTTP/1.1 200,CT投注 1-359,text,true,,358,0,1000,1000,370,0,0
1531302432956,526,开始投注,200,HTTP/1.1 200,CT投注 1-404,text,true,,359,0,1000,1000,525,0,0
1531302432884,598,开始投注,200,HTTP/1.1 200,CT投注 1-64,text,true,,359,0,1000,1000,598,0,0
1531302432969,534,开始投注,200,HTTP/1.1 200,CT投注 1-525,text,true,,358,0,1000,1000,534,0,0
1531302433062,446,开始投注,200,HTTP/1.1 200,CT投注 1-39,text,true,,359,0,1000,1000,446,0,0
1531302432856,653,开始投注,200,HTTP/1.1 200,CT投注 1-185,text,true,,359,0,1000,1000,653,0,0
1531302432899,644,开始投注,200,HTTP/1.1 200,CT投注 1-182,text,true,,359,0,1000,1000,644,0,0
1531302433172,375,开始投注,200,HTTP/1.1 200,CT投注 1-334,text,true,,359,0,1000,1000,375,0,0
1531302433177,374,开始投注,200,HTTP/1.1 200,CT投注 1-303,text,true,,358,0,1000,1000,374,0,0
1531302433035,545,开始投注,200,HTTP/1.1 200,CT投注 1-743,text,true,,358,0,1000,1000,545,0,0
1531302432877,727,开始投注,200,HTTP/1.1 200,CT投注 1-154,text,true,,358,0,1000,1000,726,0,0
1531302433218,392,开始投注,200,HTTP/1.1 200,CT投注 1-409,text,true,,359,0,1000,1000,392,0,0
1531302433103,508,开始投注,200,HTTP/1.1 200,CT投注 1-394,text,true,,359,0,1000,1000,508,0,0
1531302433287,350,开始投注,200,HTTP/1.1 200,CT投注 1-532,text,true,,358,0,1000,1000,350,0,0
1531302433091,563,开始投注,200,HTTP/1.1 200,CT投注 1-589,text,true,,359,0,1000,1000,563,0,0
1531302433098,566,开始投注,200,HTTP/1.1 200,CT投注 1-206,text,true,,359,0,1000,1000,566,0,0
1531302432964,716,开始投注,200,HTTP/1.1 200,CT投注 1-343,text,true,,359,0,1000,1000,716,0,0
1531302433120,572,开始投注,200,HTTP/1.1 200,CT投注 1-505,text,true,,359,0,1000,1000,572,0,0
1531302433318,380,开始投注,200,HTTP/1.1 200,CT投注 1-329,text,true,,358,0,1000,1000,380,0,0
1531302433163,535,开始投注,200,HTTP/1.1 200,CT投注 1-726,text,true,,362,0,1000,1000,535,0,0
1531302433228,489,开始投注,200,HTTP/1.1 200,CT投注 1-310,text,true,,359,0,1000,1000,489,0,0
1531302433198,540,开始投注,200,HTTP/1.1 200,CT投注 1-616,text,true,,359,0,1000,1000,540,0,0
1531302433123,619,开始投注,200,HTTP/1.1 200,CT投注 1-613,text,true,,357,0,1000,1000,619,0,0
1531302433153,676,开始投注,200,HTTP/1.1 200,CT投注 1-536,text,true,,358,0,1000,1000,676,0,0
1531302433227,642,开始投注,200,HTTP/1.1 200,CT投注 1-630,text,true,,359,0,1000,1000,642,0,0
1531302433441,445,开始投注,200,HTTP/1.1 200,CT投注 1-453,text,true,,359,0,1000,1000,445,0,0
1531302433283,622,开始投注,200,HTTP/1.1 200,CT投注 1-353,text,true,,359,0,1000,1000,622,0,0
1531302433386,526,开始投注,200,HTTP/1.1 200,CT投注 1-202,text,true,,358,0,1000,1000,526,0,0
1531302433368,579,开始投注,200,HTTP/1.1 200,CT投注 1-509,text,true,,359,0,1000,1000,579,0,0
1531302433504,461,开始投注,200,HTTP/1.1 200,CT投注 1-649,text,true,,358,0,1000,1000,461,0,0
1531302433345,627,开始投注,200,HTTP/1.1 200,CT投注 1-377,text,true,,359,0,1000,1000,627,0,0
1531302433426,546,开始投注,200,HTTP/1.1 200,CT投注 1-634,text,true,,359,0,1000,1000,546,0,0
1531302433291,700,开始投注,200,HTTP/1.1 200,CT投注 1-309,text,true,,359,0,1000,1000,700,0,0
1531302433393,611,开始投注,200,HTTP/1.1 200,CT投注 1-341,text,true,,358,0,1000,1000,611,0,0
1531302433362,648,开始投注,200,HTTP/1.1 200,CT投注 1-908,text,true,,358,0,1000,1000,648,0,0
1531302433466,547,开始投注,200,HTTP/1.1 200,CT投注 1-556,text,true,,359,0,1000,1000,547,0,0
1531302433419,594,开始投注,200,HTTP/1.1 200,CT投注 1-54,text,true,,358,0,1000,1000,594,0,0
1531302433489,530,开始投注,200,HTTP/1.1 200,CT投注 1-162,text,true,,359,0,1000,1000,530,0,0
1531302433398,628,开始投注,200,HTTP/1.1 200,CT投注 1-364,text,true,,358,0,1000,1000,628,0,0
1531302433536,505,开始投注,200,HTTP/1.1 200,CT投注 1-405,text,true,,359,0,1000,1000,505,0,0
1531302433416,644,开始投注,200,HTTP/1.1 200,CT投注 1-619,text,true,,358,0,1000,1000,644,0,0
1531302433472,594,开始投注,200,HTTP/1.1 200,CT投注 1-315,text,true,,359,0,1000,1000,594,0,0
1531302433556,511,开始投注,200,HTTP/1.1 200,CT投注 1-701,text,true,,361,0,1000,1000,511,0,0
1531302433510,559,开始投注,200,HTTP/1.1 200,CT投注 1-571,text,true,,358,0,1000,1000,559,0,0
1531302433300,775,开始投注,200,HTTP/1.1 200,CT投注 1-454,text,true,,359,0,1000,1000,775,0,0
1531302433513,580,开始投注,200,HTTP/1.1 200,CT投注 1-371,text,true,,358,0,1000,1000,580,0,0
1531302433447,665,开始投注,200,HTTP/1.1 200,CT投注 1-253,text,true,,358,0,1000,1000,665,0,0
1531302433375,739,开始投注,200,HTTP/1.1 200,CT投注 1-530,text,true,,359,0,1000,1000,739,0,0
1531302433275,847,开始投注,200,HTTP/1.1 200,CT投注 1-784,text,true,,360,0,1000,1000,847,0,0
1531302433563,560,开始投注,200,HTTP/1.1 200,CT投注 1-287,text,true,,358,0,1000,1000,560,0,0
1531302433555,568,开始投注,200,HTTP/1.1 200,CT投注 1-524,text,true,,359,0,1000,1000,568,0,0
1531302433574,565,开始投注,200,HTTP/1.1 200,CT投注 1-498,text,true,,358,0,1000,1000,565,0,0
1531302433638,503,开始投注,200,HTTP/1.1 200,CT投注 1-629,text,true,,359,0,1000,1000,503,0,0
1531302433606,550,开始投注,200,HTTP/1.1 200,CT投注 1-618,text,true,,358,0,1000,1000,550,0,0
1531302433595,571,开始投注,200,HTTP/1.1 200,CT投注 1-771,text,true,,361,0,1000,1000,571,0,0
1531302433749,466,开始投注,200,HTTP/1.1 200,CT投注 1-495,text,true,,359,0,1000,1000,466,0,0
1531302433769,456,开始投注,200,HTTP/1.1 200,CT投注 1-647,text,true,,358,0,1000,1000,456,0,0
1531302433840,411,开始投注,200,HTTP/1.1 200,CT投注 1-258,text,true,,358,0,1000,1000,411,0,0
1531302433790,496,开始投注,200,HTTP/1.1 200,CT投注 1-577,text,true,,359,0,1000,1000,495,0,0
1531302433692,615,开始投注,200,HTTP/1.1 200,CT投注 1-545,text,true,,357,0,1000,1000,615,0,0
1531302433660,672,开始投注,200,HTTP/1.1 200,CT投注 1-416,text,true,,358,0,1000,1000,672,0,0
1531302433779,554,开始投注,200,HTTP/1.1 200,CT投注 1-547,text,true,,358,0,1000,1000,554,0,0
1531302433821,556,开始投注,200,HTTP/1.1 200,CT投注 1-574,text,true,,358,0,1000,1000,556,0,0
1531302433640,737,开始投注,200,HTTP/1.1 200,CT投注 1-246,text,true,,359,0,1000,1000,737,0,0
1531302433557,820,开始投注,200,HTTP/1.1 200,CT投注 1-764,text,true,,362,0,1000,1000,820,0,0
1531302433927,450,开始投注,200,HTTP/1.1 200,CT投注 1-502,text,true,,358,0,1000,1000,450,0,0
1531302433913,469,开始投注,200,HTTP/1.1 200,CT投注 1-627,text,true,,359,0,1000,1000,469,0,0
1531302433732,671,开始投注,200,HTTP/1.1 200,CT投注 1-541,text,true,,359,0,1000,1000,671,0,0
1531302433930,474,开始投注,200,HTTP/1.1 200,CT投注 1-406,text,true,,358,0,1000,1000,474,0,0
1531302433874,535,开始投注,200,HTTP/1.1 200,CT投注 1-350,text,true,,359,0,1000,1000,535,0,0
1531302433770,649,开始投注,200,HTTP/1.1 200,CT投注 1-665,text,true,,358,0,1000,1000,649,0,0
1531302433725,715,开始投注,200,HTTP/1.1 200,CT投注 1-281,text,true,,358,0,1000,1000,715,0,0
1531302433724,721,开始投注,200,HTTP/1.1 200,CT投注 1-461,text,true,,358,0,1000,1000,721,0,0
1531302433652,800,开始投注,200,HTTP/1.1 200,CT投注 1-474,text,true,,358,0,1000,1000,800,0,0
1531302433851,603,开始投注,200,HTTP/1.1 200,CT投注 1-248,text,true,,359,0,1000,1000,603,0,0
1531302434032,429,开始投注,200,HTTP/1.1 200,CT投注 1-555,text,true,,358,0,1000,1000,429,0,0
1531302433894,568,开始投注,200,HTTP/1.1 200,CT投注 1-387,text,true,,359,0,1000,1000,568,0,0
1531302433911,559,开始投注,200,HTTP/1.1 200,CT投注 1-219,text,true,,358,0,1000,1000,559,0,0
1531302433994,476,开始投注,200,HTTP/1.1 200,CT投注 1-778,text,true,,362,0,1000,1000,476,0,0
1531302433906,564,开始投注,200,HTTP/1.1 200,CT投注 1-373,text,true,,358,0,1000,1000,564,0,0
1531302434121,383,开始投注,200,HTTP/1.1 200,CT投注 1-667,text,true,,358,0,1000,1000,383,0,0
1531302434104,421,开始投注,200,HTTP/1.1 200,CT投注 1-790,text,true,,358,0,1000,1000,421,0,0
1531302433841,707,开始投注,200,HTTP/1.1 200,CT投注 1-683,text,true,,358,0,1000,1000,707,0,0
1531302433998,556,开始投注,200,HTTP/1.1 200,CT投注 1-508,text,true,,359,0,1000,1000,556,0,0
1531302434111,476,开始投注,200,HTTP/1.1 200,CT投注 1-946,text,true,,358,0,1000,1000,476,0,0
1531302434034,555,开始投注,200,HTTP/1.1 200,CT投注 1-360,text,true,,357,0,1000,1000,555,0,0
1531302433926,670,开始投注,200,HTTP/1.1 200,CT投注 1-709,text,true,,359,0,1000,1000,670,0,0
1531302433955,646,开始投注,200,HTTP/1.1 200,CT投注 1-340,text,true,,360,0,1000,1000,646,0,0
1531302434135,476,开始投注,200,HTTP/1.1 200,CT投注 1-612,text,true,,359,0,1000,1000,475,0,0
1531302434174,437,开始投注,200,HTTP/1.1 200,CT投注 1-539,text,true,,358,0,1000,1000,437,0,0
1531302434168,453,开始投注,200,HTTP/1.1 200,CT投注 1-408,text,true,,359,0,1000,1000,453,0,0
1531302434157,479,开始投注,200,HTTP/1.1 200,CT投注 1-740,text,true,,358,0,1000,1000,479,0,0
1531302434113,524,开始投注,200,HTTP/1.1 200,CT投注 1-594,text,true,,358,0,1000,1000,524,0,0
1531302434145,504,开始投注,200,HTTP/1.1 200,CT投注 1-542,text,true,,359,0,1000,1000,504,0,0
1531302434175,491,开始投注,200,HTTP/1.1 200,CT投注 1-506,text,true,,359,0,1000,1000,491,0,0
1531302434281,388,开始投注,200,HTTP/1.1 200,CT投注 1-651,text,true,,359,0,1000,1000,388,0,0
1531302434243,437,开始投注,200,HTTP/1.1 200,CT投注 1-465,text,true,,358,0,1000,1000,437,0,0
1531302434285,396,开始投注,200,HTTP/1.1 200,CT投注 1-535,text,true,,359,0,1000,1000,396,0,0
1531302434313,368,开始投注,200,HTTP/1.1 200,CT投注 1-738,text,true,,362,0,1000,1000,368,0,0
1531302434327,369,开始投注,200,HTTP/1.1 200,CT投注 1-415,text,true,,359,0,1000,1000,369,0,0
1531302434385,397,开始投注,200,HTTP/1.1 200,CT投注 1-687,text,true,,359,0,1000,1000,397,0,0
1531302434351,440,开始投注,200,HTTP/1.1 200,CT投注 1-378,text,true,,359,0,1000,1000,440,0,0
1531302434347,444,开始投注,200,HTTP/1.1 200,CT投注 1-492,text,true,,359,0,1000,1000,444,0,0
1531302434422,377,开始投注,200,HTTP/1.1 200,CT投注 1-762,text,true,,361,0,1000,1000,377,0,0
1531302434411,395,开始投注,200,HTTP/1.1 200,CT投注 1-719,text,true,,362,0,1000,1000,395,0,0
1531302434443,383,开始投注,200,HTTP/1.1 200,CT投注 1-769,text,true,,361,0,1000,1000,383,0,0
1531302434488,366,开始投注,200,HTTP/1.1 200,CT投注 1-839,text,true,,361,0,1000,1000,366,0,0
1531302434399,477,开始投注,200,HTTP/1.1 200,CT投注 1-208,text,true,,359,0,1000,1000,477,0,0
1531302434509,372,开始投注,200,HTTP/1.1 200,CT投注 1-446,text,true,,358,0,1000,1000,372,0,0
1531302434586,323,开始投注,200,HTTP/1.1 200,CT投注 1-851,text,true,,358,0,1000,1000,323,0,0
1531302434554,371,开始投注,200,HTTP/1.1 200,CT投注 1-491,text,true,,358,0,1000,1000,371,0,0
1531302434618,354,开始投注,200,HTTP/1.1 200,CT投注 1-659,text,true,,358,0,1000,1000,354,0,0
1531302434550,428,开始投注,200,HTTP/1.1 200,CT投注 1-680,text,true,,358,0,1000,1000,428,0,0
1531302434573,406,开始投注,200,HTTP/1.1 200,CT投注 1-588,text,true,,359,0,1000,1000,406,0,0
1531302434670,319,开始投注,200,HTTP/1.1 200,CT投注 1-699,text,true,,358,0,1000,1000,319,0,0
1531302434569,447,开始投注,200,HTTP/1.1 200,CT投注 1-640,text,true,,359,0,1000,1000,447,0,0
1531302434580,442,开始投注,200,HTTP/1.1 200,CT投注 1-673,text,true,,359,0,1000,1000,441,0,0
1531302434613,426,开始投注,200,HTTP/1.1 200,CT投注 1-224,text,true,,359,0,1000,1000,426,0,0
1531302434692,355,开始投注,200,HTTP/1.1 200,CT投注 1-735,text,true,,357,0,1000,1000,355,0,0
1531302434661,397,开始投注,200,HTTP/1.1 200,CT投注 1-761,text,true,,359,0,1000,1000,397,0,0
1531302434714,368,开始投注,200,HTTP/1.1 200,CT投注 1-302,text,true,,358,0,1000,1000,368,0,0
1531302434729,373,开始投注,200,HTTP/1.1 200,CT投注 1-437,text,true,,358,0,1000,1000,373,0,0
1531302434676,434,开始投注,200,HTTP/1.1 200,CT投注 1-652,text,true,,359,0,1000,1000,433,0,0
1531302434727,394,开始投注,200,HTTP/1.1 200,CT投注 1-262,text,true,,359,0,1000,1000,394,0,0
1531302434705,419,开始投注,200,HTTP/1.1 200,CT投注 1-684,text,true,,358,0,1000,1000,419,0,0
1531302434725,404,开始投注,200,HTTP/1.1 200,CT投注 1-621,text,true,,356,0,1000,1000,404,0,0
1531302434722,425,开始投注,200,HTTP/1.1 200,CT投注 1-538,text,true,,359,0,1000,1000,425,0,0
1531302434714,433,开始投注,200,HTTP/1.1 200,CT投注 1-742,text,true,,361,0,1000,1000,433,0,0
1531302434739,426,开始投注,200,HTTP/1.1 200,CT投注 1-300,text,true,,358,0,1000,1000,426,0,0
1531302434702,469,开始投注,200,HTTP/1.1 200,CT投注 1-284,text,true,,358,0,1000,1000,469,0,0
1531302434743,449,开始投注,200,HTTP/1.1 200,CT投注 1-397,text,true,,359,0,1000,1000,449,0,0
1531302434873,333,开始投注,200,HTTP/1.1 200,CT投注 1-732,text,true,,361,0,1000,1000,333,0,0
1531302434795,415,开始投注,200,HTTP/1.1 200,CT投注 1-575,text,true,,359,0,1000,1000,415,0,0
1531302434808,410,开始投注,200,HTTP/1.1 200,CT投注 1-422,text,true,,358,0,1000,1000,410,0,0
1531302434724,556,开始投注,200,HTTP/1.1 200,CT投注 1-637,text,true,,358,0,1000,1000,556,0,0
1531302434821,470,开始投注,200,HTTP/1.1 200,CT投注 1-797,text,true,,362,0,1000,1000,470,0,0
1531302434857,445,开始投注,200,HTTP/1.1 200,CT投注 1-516,text,true,,359,0,1000,1000,445,0,0
1531302434779,536,开始投注,200,HTTP/1.1 200,CT投注 1-552,text,true,,359,0,1000,1000,536,0,0
1531302434923,400,开始投注,200,HTTP/1.1 200,CT投注 1-697,text,true,,359,0,1000,1000,400,0,0
1531302434899,424,开始投注,200,HTTP/1.1 200,CT投注 1-886,text,true,,359,0,1000,1000,424,0,0
1531302434820,518,开始投注,200,HTTP/1.1 200,CT投注 1-714,text,true,,361,0,1000,1000,518,0,0
1531302434788,566,开始投注,200,HTTP/1.1 200,CT投注 1-275,text,true,,359,0,1000,1000,566,0,0
1531302434923,452,开始投注,200,HTTP/1.1 200,CT投注 1-628,text,true,,358,0,1000,1000,452,0,0
1531302434971,442,开始投注,200,HTTP/1.1 200,CT投注 1-715,text,true,,362,0,1000,1000,442,0,0
1531302435028,409,开始投注,200,HTTP/1.1 200,CT投注 1-357,text,true,,358,0,1000,1000,409,0,0
1531302435009,436,开始投注,200,HTTP/1.1 200,CT投注 1-519,text,true,,359,0,1000,1000,436,0,0
1531302434905,602,开始投注,200,HTTP/1.1 200,CT投注 1-662,text,true,,358,0,1000,1000,602,0,0
1531302434892,617,开始投注,200,HTTP/1.1 200,CT投注 1-686,text,true,,358,0,1000,1000,617,0,0
1531302435040,497,开始投注,200,HTTP/1.1 200,CT投注 1-586,text,true,,358,0,1000,1000,497,0,0
1531302435010,530,开始投注,200,HTTP/1.1 200,CT投注 1-825,text,true,,360,0,1000,1000,530,0,0
1531302435053,521,开始投注,200,HTTP/1.1 200,CT投注 1-152,text,true,,359,0,1000,1000,521,0,0
1531302435043,533,开始投注,200,HTTP/1.1 200,CT投注 1-467,text,true,,359,0,1000,1000,533,0,0
1531302435040,544,开始投注,200,HTTP/1.1 200,CT投注 1-768,text,true,,361,0,1000,1000,544,0,0
1531302435070,520,开始投注,200,HTTP/1.1 200,CT投注 1-696,text,true,,358,0,1000,1000,520,0,0
1531302435148,442,开始投注,200,HTTP/1.1 200,CT投注 1-573,text,true,,358,0,1000,1000,442,0,0
1531302434913,680,开始投注,200,HTTP/1.1 200,CT投注 1-599,text,true,,359,0,1000,1000,680,0,0
1531302435168,444,开始投注,200,HTTP/1.1 200,CT投注 1-522,text,true,,358,0,1000,1000,444,0,0
1531302435101,537,开始投注,200,HTTP/1.1 200,CT投注 1-774,text,true,,358,0,1000,1000,537,0,0
1531302434952,696,开始投注,200,HTTP/1.1 200,CT投注 1-490,text,true,,359,0,1000,1000,696,0,0
1531302435270,451,开始投注,200,HTTP/1.1 200,CT投注 1-445,text,true,,359,0,1000,1000,451,0,0
1531302435332,413,开始投注,200,HTTP/1.1 200,CT投注 1-563,text,true,,359,0,1000,1000,413,0,0
1531302435189,573,开始投注,200,HTTP/1.1 200,CT投注 1-352,text,true,,359,0,1000,1000,573,0,0
1531302435342,428,开始投注,200,HTTP/1.1 200,CT投注 1-180,text,true,,359,0,1000,1000,428,0,0
1531302435069,704,开始投注,200,HTTP/1.1 200,CT投注 1-624,text,true,,359,0,1000,1000,704,0,0
1531302435341,454,开始投注,200,HTTP/1.1 200,CT投注 1-819,text,true,,361,0,1000,1000,454,0,0
1531302435181,614,开始投注,200,HTTP/1.1 200,CT投注 1-564,text,true,,359,0,1000,1000,614,0,0
1531302435078,731,开始投注,200,HTTP/1.1 200,CT投注 1-396,text,true,,359,0,1000,1000,731,0,0
1531302435366,444,开始投注,200,HTTP/1.1 200,CT投注 1-548,text,true,,358,0,1000,1000,444,0,0
1531302435226,594,开始投注,200,HTTP/1.1 200,CT投注 1-702,text,true,,361,0,1000,1000,594,0,0
1531302435139,685,开始投注,200,HTTP/1.1 200,CT投注 1-880,text,true,,359,0,1000,1000,685,0,0
1531302435150,676,开始投注,200,HTTP/1.1 200,CT投注 1-468,text,true,,358,0,1000,1000,676,0,0
1531302435275,558,开始投注,200,HTTP/1.1 200,CT投注 1-455,text,true,,358,0,1000,1000,558,0,0
1531302435168,668,开始投注,200,HTTP/1.1 200,CT投注 1-501,text,true,,359,0,1000,1000,668,0,0
1531302435250,586,开始投注,200,HTTP/1.1 200,CT投注 1-922,text,true,,358,0,1000,1000,586,0,0
1531302435220,688,开始投注,200,HTTP/1.1 200,CT投注 1-67,text,true,,359,0,1000,1000,688,0,0
1531302435411,497,开始投注,200,HTTP/1.1 200,CT投注 1-342,text,true,,359,0,1000,1000,497,0,0
1531302435337,571,开始投注,200,HTTP/1.1 200,CT投注 1-755,text,true,,358,0,1000,1000,571,0,0
1531302435436,472,开始投注,200,HTTP/1.1 200,CT投注 1-537,text,true,,358,0,1000,1000,472,0,0
1531302435514,428,开始投注,200,HTTP/1.1 200,CT投注 1-824,text,true,,362,0,1000,1000,428,0,0
1531302435365,584,开始投注,200,HTTP/1.1 200,CT投注 1-483,text,true,,358,0,1000,1000,584,0,0
1531302435454,500,开始投注,200,HTTP/1.1 200,CT投注 1-821,text,true,,359,0,1000,1000,500,0,0
1531302435371,608,开始投注,200,HTTP/1.1 200,CT投注 1-960,text,true,,358,0,1000,1000,608,0,0
1531302435594,408,开始投注,200,HTTP/1.1 200,CT投注 1-844,text,true,,359,0,1000,1000,408,0,0
1531302435475,562,开始投注,200,HTTP/1.1 200,CT投注 1-259,text,true,,359,0,1000,1000,562,0,0
1531302435600,454,开始投注,200,HTTP/1.1 200,CT投注 1-876,text,true,,358,0,1000,1000,454,0,0
1531302435646,422,开始投注,200,HTTP/1.1 200,CT投注 1-515,text,true,,359,0,1000,1000,422,0,0
1531302435252,827,开始投注,200,HTTP/1.1 200,CT投注 1-644,text,true,,359,0,1000,1000,827,0,0
1531302435668,432,开始投注,200,HTTP/1.1 200,CT投注 1-897,text,true,,359,0,1000,1000,432,0,0
1531302435393,712,开始投注,200,HTTP/1.1 200,CT投注 1-569,text,true,,359,0,1000,1000,712,0,0
1531302435439,697,开始投注,200,HTTP/1.1 200,CT投注 1-496,text,true,,358,0,1000,1000,697,0,0
1531302435552,636,开始投注,200,HTTP/1.1 200,CT投注 1-668,text,true,,358,0,1000,1000,636,0,0
1531302435297,897,开始投注,200,HTTP/1.1 200,CT投注 1-695,text,true,,359,0,1000,1000,897,0,0
1531302435678,525,开始投注,200,HTTP/1.1 200,CT投注 1-801,text,true,,362,0,1000,1000,525,0,0
1531302435510,695,开始投注,200,HTTP/1.1 200,CT投注 1-679,text,true,,358,0,1000,1000,695,0,0
1531302435724,489,开始投注,200,HTTP/1.1 200,CT投注 1-676,text,true,,358,0,1000,1000,489,0,0
1531302435691,524,开始投注,200,HTTP/1.1 200,CT投注 1-269,text,true,,358,0,1000,1000,524,0,0
1531302435638,592,开始投注,200,HTTP/1.1 200,CT投注 1-622,text,true,,360,0,1000,1000,591,0,0
1531302435538,696,开始投注,200,HTTP/1.1 200,CT投注 1-831,text,true,,362,0,1000,1000,696,0,0
1531302435613,624,开始投注,200,HTTP/1.1 200,CT投注 1-748,text,true,,358,0,1000,1000,624,0,0
1531302435730,522,开始投注,200,HTTP/1.1 200,CT投注 1-954,text,true,,359,0,1000,1000,522,0,0
1531302435698,568,开始投注,200,HTTP/1.1 200,CT投注 1-642,text,true,,359,0,1000,1000,568,0,0
1531302435733,552,开始投注,200,HTTP/1.1 200,CT投注 1-399,text,true,,359,0,1000,1000,552,0,0
1531302435716,592,开始投注,200,HTTP/1.1 200,CT投注 1-859,text,true,,361,0,1000,1000,592,0,0
1531302435429,899,开始投注,200,HTTP/1.1 200,CT投注 1-587,text,true,,359,0,1000,1000,899,0,0
1531302435421,920,开始投注,200,HTTP/1.1 200,CT投注 1-645,text,true,,359,0,1000,1000,920,0,0
1531302435726,636,开始投注,200,HTTP/1.1 200,CT投注 1-705,text,true,,361,0,1000,1000,636,0,0
1531302435850,512,开始投注,200,HTTP/1.1 200,CT投注 1-837,text,true,,362,0,1000,1000,512,0,0
1531302435432,974,开始投注,200,HTTP/1.1 200,CT投注 1-873,text,true,,361,0,1000,1000,973,0,0
1531302435415,992,开始投注,200,HTTP/1.1 200,CT投注 1-682,text,true,,359,0,1000,1000,992,0,0
1531302435588,824,开始投注,200,HTTP/1.1 200,CT投注 1-722,text,true,,362,0,1000,1000,824,0,0
1531302435613,822,开始投注,200,HTTP/1.1 200,CT投注 1-833,text,true,,361,0,1000,1000,822,0,0
1531302435622,832,开始投注,200,HTTP/1.1 200,CT投注 1-457,text,true,,359,0,1000,1000,832,0,0
1531302435827,636,开始投注,200,HTTP/1.1 200,CT投注 1-704,text,true,,361,0,1000,1000,636,0,0
1531302435728,742,开始投注,200,HTTP/1.1 200,CT投注 1-741,text,true,,362,0,1000,1000,742,0,0
1531302435674,803,开始投注,200,HTTP/1.1 200,CT投注 1-728,text,true,,362,0,1000,1000,803,0,0
1531302436003,483,开始投注,200,HTTP/1.1 200,CT投注 1-478,text,true,,360,0,1000,1000,483,0,0
1531302435931,562,开始投注,200,HTTP/1.1 200,CT投注 1-635,text,true,,359,0,1000,1000,562,0,0
1531302435702,793,开始投注,200,HTTP/1.1 200,CT投注 1-481,text,true,,359,0,1000,1000,793,0,0
1531302435563,934,开始投注,200,HTTP/1.1 200,CT投注 1-551,text,true,,360,0,1000,1000,934,0,0
1531302435753,751,开始投注,200,HTTP/1.1 200,CT投注 1-800,text,true,,362,0,1000,1000,751,0,0
1531302435765,740,开始投注,200,HTTP/1.1 200,CT投注 1-838,text,true,,362,0,1000,1000,740,0,0
1531302435857,656,开始投注,200,HTTP/1.1 200,CT投注 1-531,text,true,,359,0,1000,1000,656,0,0
1531302435795,722,开始投注,200,HTTP/1.1 200,CT投注 1-766,text,true,,359,0,1000,1000,722,0,0
1531302435927,611,开始投注,200,HTTP/1.1 200,CT投注 1-871,text,true,,360,0,1000,1000,611,0,0
1531302436117,424,开始投注,200,HTTP/1.1 200,CT投注 1-804,text,true,,362,0,1000,1000,424,0,0
1531302435797,755,开始投注,200,HTTP/1.1 200,CT投注 1-872,text,true,,362,0,1000,1000,754,0,0
1531302436092,528,开始投注,200,HTTP/1.1 200,CT投注 1-633,text,true,,359,0,1000,1000,528,0,0
1531302435927,697,开始投注,200,HTTP/1.1 200,CT投注 1-486,text,true,,359,0,1000,1000,697,0,0
1531302435910,726,开始投注,200,HTTP/1.1 200,CT投注 1-510,text,true,,359,0,1000,1000,726,0,0
1531302435912,740,开始投注,200,HTTP/1.1 200,CT投注 1-721,text,true,,361,0,1000,1000,740,0,0
1531302435945,714,开始投注,200,HTTP/1.1 200,CT投注 1-795,text,true,,362,0,1000,1000,714,0,0
1531302435549,1144,开始投注,200,HTTP/1.1 200,CT投注 1-620,text,true,,360,0,1000,1000,1144,0,0
1531302436188,514,开始投注,200,HTTP/1.1 200,CT投注 1-848,text,true,,358,0,1000,1000,514,0,0
1531302435579,1126,开始投注,200,HTTP/1.1 200,CT投注 1-568,text,true,,361,0,1000,1000,1126,0,0
1531302435935,774,开始投注,200,HTTP/1.1 200,CT投注 1-792,text,true,,363,0,1000,1000,773,0,0
1531302435662,1049,开始投注,200,HTTP/1.1 200,CT投注 1-605,text,true,,359,0,1000,1000,1049,0,0
1531302436151,587,开始投注,200,HTTP/1.1 200,CT投注 1-693,text,true,,358,0,1000,1000,587,0,0
1531302435856,899,开始投注,200,HTTP/1.1 200,CT投注 1-933,text,true,,359,0,1000,1000,899,0,0
1531302436126,649,开始投注,200,HTTP/1.1 200,CT投注 1-787,text,true,,361,0,1000,1000,649,0,0
1531302435910,879,开始投注,200,HTTP/1.1 200,CT投注 1-596,text,true,,359,0,1000,1000,879,0,0
1531302436071,728,开始投注,200,HTTP/1.1 200,CT投注 1-694,text,true,,359,0,1000,1000,728,0,0
1531302436139,679,开始投注,200,HTTP/1.1 200,CT投注 1-947,text,true,,358,0,1000,1000,679,0,0
1531302435933,902,开始投注,200,HTTP/1.1 200,CT投注 1-267,text,true,,359,0,1000,1000,902,0,0
1531302436105,751,开始投注,200,HTTP/1.1 200,CT投注 1-674,text,true,,360,0,1000,1000,751,0,0
1531302436020,844,开始投注,200,HTTP/1.1 200,CT投注 1-703,text,true,,360,0,1000,1000,844,0,0
1531302435943,947,开始投注,200,HTTP/1.1 200,CT投注 1-583,text,true,,358,0,1000,1000,947,0,0
1531302436212,688,开始投注,200,HTTP/1.1 200,CT投注 1-653,text,true,,360,0,1000,1000,688,0,0
1531302436030,877,开始投注,200,HTTP/1.1 200,CT投注 1-330,text,true,,360,0,1000,1000,877,0,0
